job_id,company_name,job_title,job_description,posting_date,location,job_url,employment_type,job_category,seniority_level,tech_stack_tags,countries,remote_policy,salary_min,salary_max,salary_currency,salary_period,first_seen,last_seen,weeks_observed,observed_dates,job_status,scraped_date,company_industry,source
nvidia_ff71170448e38434,NVIDIA,"Senior STA Engineer, Sub-chip",,2026-06-24,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-STA-Engineer--Sub-chip_JR2015231,,engineering,senior,[],[],,,,,,2026-06-24,2026-07-08,3,"[""2026-06-24"", ""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_042ee059608742a7,NVIDIA,"Senior Software Engineer, Quantum Applied Research",,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-WA-Redmond/Senior-Software-Engineer--Quantum-Applied-Research_JR2020378-1,,,,[],[],,,,,,2026-07-01,2026-08-27,5,"[""2026-07-01"", ""2026-07-08"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_043ac95484dd9ca7,NVIDIA,Senior Network Solution Engineer (Weekend Coverage),,2026-07-01,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Network-Solution-Engineer--Weekend-Coverage-_JR2020101,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_054c459fcd259da1,NVIDIA,Senior Cloud Software Engineer,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Bengaluru/Senior-Cloud-Software-Engineer_JR2020094,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_067b6d2b5eaf8c02,NVIDIA,"Senior Software Engineer, Mapping - Autonomous Vehicles",,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--Mapping---Autonomous-Vehicles_JR2020174,,,,[],[],,,,,,2026-07-01,2026-09-02,3,"[""2026-07-01"", ""2026-07-08"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_09ec624b0201c2e3,NVIDIA,Senior Mask Layout Design Engineer,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-Mask-Layout-Design-Engineer_JR2019959,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_0af6ec3dc13eadab,NVIDIA,Senior Networking Solution Test Engineer - AI Cluster Debugging,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-Networking-Solution-Test-Engineer---AI-Cluster-Debugging_JR2020238-1,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_0e9ac518e2c80787,NVIDIA,Developer Relations Manager - Omniverse,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Developer-Relations-Manager---Omniverse_JR2012281,,other,,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_0fd02db7c7948e94,NVIDIA,"Senior Solutions Architect, Engagement Manager - NVIS",,2026-07-01,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Solutions-Architect--Engagement-Manager---NVIS_JR2020148,,,,[],[],,,,,,2026-07-01,2026-09-02,5,"[""2026-07-01"", ""2026-07-08"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_12557a6adc2ac251,NVIDIA,Deep Learning Compiler CI/Infrastructure Engineer,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/Deep-Learning-Compiler-CI-Infrastructure-Engineer_JR2020326,,engineering,,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_139170603ddcc347,NVIDIA,Senior Mixed Signal Design Engineer,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Senior-Mixed-Signal-Design-Engineer_JR2020083,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_177e144189342426,NVIDIA,"Senior Solutions Architect, Data Platform GTM",,2026-07-01,5 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Solutions-Architect--Data-Platform-GTM_JR2019846,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_19967c4e86abff69,NVIDIA,Senior Hardware Architect Artificial Intelligence,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Hardware-Architect-Artificial-Intelligence_JR2020064,,,,[],[],,,,,,2026-07-01,2026-09-02,5,"[""2026-07-01"", ""2026-07-08"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_1bad73208fb1534d,NVIDIA,"Simulation Engineer, Industrial Physics and Robotics",,2026-07-01,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/Simulation-Engineer--Industrial-Physics-and-Robotics_JR2020129-1,,engineering,,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_20bddd5d3fdb8c9c,NVIDIA,Senior Technical Program Manager,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Technical-Program-Manager_JR2020432,,ops,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_23bfc9cfb5c925ee,NVIDIA,Senior PCIe Design Verification Engineer,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-PCIe-Design-Verification-Engineer_JR2019927,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_2a1d7700c90c8358,NVIDIA,Senior Mixed Signal Design Verification Engineer,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Senior-Mixed-Signal-Design-Verification-Engineer_JR2014002,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_32c45b8b2a1b6203,NVIDIA,Senior Software Engineer - Manufacturing and Factory,,2026-07-01,5 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer---Manufacturing-and-Factory_JR2020348-1,,,,[],[],,,,,,2026-07-01,2026-09-02,8,"[""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_37a584a7b6f97a61,NVIDIA,"Principal Software Engineer, Mapping - Autonomous Vehicles",,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer--Mapping---Autonomous-Vehicles_JR2020176,,,,[],[],,,,,,2026-07-01,2026-09-02,3,"[""2026-07-01"", ""2026-07-08"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_392eead4f5f22d6e,NVIDIA,Senior Mixed Signal Circuit Design Engineer,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Senior-Mixed-Signal-Circuit-Design-Engineer_JR2020286,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_3f9328f6c2b66b05,NVIDIA,Senior Localization Engineer - Autonomous Vehicles,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Localization-Engineer---Autonomous-Vehicles_JR2014589,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_49d1d93476025a19,NVIDIA,"Senior Technical Support Engineer, Networking",,2026-07-01,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Bengaluru/Senior-Technical-Support-Engineer--Networking_JR2020045,,support,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_4c068701e5b31043,NVIDIA,"Director, Cloud Sales Enablement - EMEA",,2026-07-01,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/UK-Remote/Director--Cloud-Sales-Enablement---EMEA_JR2020046,,sales,exec,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_5263713397ec3acb,NVIDIA,"Senior Software Engineer, DOCA",,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Raanana/Senior-Software-Engineer--DOCA_JR2000097,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_59496eed90cfa8e1,NVIDIA,SoC Product Architect Low Power SoC,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/SoC-Product-Architect-Low-Power-SoC_JR2014841,,engineering,senior,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_5f0513a2d7d785b4,NVIDIA,Formal Verification Engineer,,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Gurugram/Formal-Verification-Engineer_JR2020537,,engineering,,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_60b772d877028caa,NVIDIA,System Software Engineer – Simulation and Virtualization,,2026-07-01,5 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Pune/System-Software-Engineer---Simulation-and-Virtualization_JR2017624,,engineering,,[],[],,,,,,2026-07-01,2026-07-08,2,"[""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_60c72227b4185153,NVIDIA,"Field Application Engineer, AI Factory",,2026-07-01,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-NC-Remote/Field-Application-Engineer--AI-Factory_JR2020114,,,,[],[],,,,,,2026-07-01,2026-08-27,6,"[""2026-07-01"", ""2026-07-08"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
